P1044,2,"IntegratedWebCam,HighDPI"
P1045,5,"IntegratedWebCam,EthernetPort,USB3.0,HighRam,lightWeight"
P1046,3,"HighRam,IntegratedWebCam,DiscreteGPU"
P1047,0,""
P1048,6,"BackLitKeyboard,USB3.0,TurboBoost,DiscreteGPU,HighRam,lightWeight"
P1049,4,"DiscreteGPU,LongBatteryLife,HighRam,lightWeight"
P1050,6,"IntegratedWebCam,HighDPI,EthernetPort,USB3.0,HighRam,BackLitKeyboard"
P1051,4,"USB3.0,HighRam,EthernetPort,TurboBoost"
P1052,2,"BackLitKeyboard,TurboBoost"
P1053,6,"TurboBoost,HighRam,LongBatteryLife,BackLitKeyboard,IntegratedWebCam,USB3.0"
P1054,0,""
P1055,2,"LongBatteryLife,DiscreteGPU"
P1056,4,"EthernetPort,DiscreteGPU,TurboBoost,HighRam"
P1057,4,"HighRam,IntegratedWebCam,HighDPI,DiscreteGPU"
P1058,2,"EthernetPort,IntegratedWebCam"
P1059,3,"LongBatteryLife,HighRam,USB3.0"
P1060,3,"IntegratedWebCam,EthernetPort,BackLitKeyboard"
P1061,6,"BackLitKeyboard,DiscreteGPU,USB3.0,HighRam,TurboBoost,LongBatteryLife"
P1062,2,"EthernetPort,HighDPI"
P1063,0,""
P1064,0,""
P1065,3,"BackLitKeyboard,lightWeight,EthernetPort"
P1066,2,"LongBatteryLife,TurboBoost"
P1067,2,"LongBatteryLife,lightWeight"
P1068,4,"HighDPI,DiscreteGPU,IntegratedWebCam,HighRam"
P1069,2,"LongBatteryLife,USB3.0"
P1070,2,"EthernetPort,DiscreteGPU"
P1071,3,"LongBatteryLife,DiscreteGPU,BackLitKeyboard"
P1072,0,""
P1073,5,"HighRam,EthernetPort,TurboBoost,lightWeight,USB3.0"
P1074,4,"IntegratedWebCam,USB3.0,HighRam,HighDPI"
P1075,2,"lightWeight,BackLitKeyboard"
P1076,5,"DiscreteGPU,TurboBoost,IntegratedWebCam,lightWeight,LongBatteryLife"
P1077,1,"BackLitKeyboard"
P1078,3,"HighRam,TurboBoost,HighDPI"
P1079,6,"HighRam,BackLitKeyboard,LongBatteryLife,HighDPI,TurboBoost,IntegratedWebCam"
P1080,2,"DiscreteGPU,HighDPI"
P1081,5,"lightWeight,HighDPI,BackLitKeyboard,LongBatteryLife,HighRam"
P1082,5,"lightWeight,DiscreteGPU,TurboBoost,BackLitKeyboard,HighDPI"
P1083,1,"IntegratedWebCam"
P1084,0,""
P1085,6,"LongBatteryLife,USB3.0,HighRam,BackLitKeyboard,lightWeight,TurboBoost"
P1086,4,"IntegratedWebCam,EthernetPort,lightWeight,BackLitKeyboard"
P1087,2,"DiscreteGPU,HighDPI"
P1088,4,"HighDPI,HighRam,lightWeight,LongBatteryLife"
P1089,0,""
P1090,0,""
P1091,4,"EthernetPort,LongBatteryLife,HighRam,USB3.0"
P1092,6,"HighRam,HighDPI,lightWeight,LongBatteryLife,BackLitKeyboard,USB3.0"
P1093,4,"DiscreteGPU,EthernetPort,TurboBoost,BackLitKeyboard"
P1094,3,"lightWeight,TurboBoost,BackLitKeyboard"
P1095,0,""
P1096,6,"IntegratedWebCam,BackLitKeyboard,TurboBoost,lightWeight,DiscreteGPU,LongBatteryLife"
P1097,1,"lightWeight"
P1098,0,""
P1099,6,"HighRam,TurboBoost,LongBatteryLife,IntegratedWebCam,lightWeight,EthernetPort"
P1100,5,"HighDPI,HighRam,IntegratedWebCam,LongBatteryLife,TurboBoost"
P1101,0,""
P1102,6,"HighDPI,DiscreteGPU,TurboBoost,HighRam,EthernetPort,IntegratedWebCam"
P1103,5,"IntegratedWebCam,TurboBoost,LongBatteryLife,HighRam,DiscreteGPU"
P1104,2,"USB3.0,HighDPI"
P1105,6,"LongBatteryLife,BackLitKeyboard,HighDPI,USB3.0,HighRam,TurboBoost"
P1106,2,"HighDPI,DiscreteGPU"
P1107,1,"EthernetPort"
P1108,2,"LongBatteryLife,HighDPI"
P1109,6,"HighDPI,LongBatteryLife,IntegratedWebCam,lightWeight,HighRam,DiscreteGPU"
P1110,4,"USB3.0,BackLitKeyboard,EthernetPort,DiscreteGPU"
P1111,5,"DiscreteGPU,HighDPI,EthernetPort,USB3.0,HighRam"
P1112,1,"LongBatteryLife"
P1113,6,"BackLitKeyboard,LongBatteryLife,DiscreteGPU,EthernetPort,HighRam,IntegratedWebCam"
P1114,4,"HighDPI,USB3.0,LongBatteryLife,IntegratedWebCam"
P1115,3,"LongBatteryLife,BackLitKeyboard,EthernetPort"
P1116,2,"LongBatteryLife,USB3.0"
P1117,0,""
P1118,3,"DiscreteGPU,BackLitKeyboard,HighDPI"
P1119,1,"IntegratedWebCam"
P1120,6,"lightWeight,TurboBoost,IntegratedWebCam,DiscreteGPU,EthernetPort,USB3.0"
P1121,3,"HighRam,IntegratedWebCam,HighDPI"
P1122,3,"USB3.0,HighDPI,IntegratedWebCam"
P1123,2,"HighDPI,lightWeight"
P1124,3,"LongBatteryLife,lightWeight,EthernetPort"
P1125,2,"TurboBoost,lightWeight"
P1126,1,"HighRam"
P1127,4,"HighDPI,DiscreteGPU,EthernetPort,lightWeight"
P1128,0,""
P1129,5,"TurboBoost,HighDPI,lightWeight,EthernetPort,HighRam"
P1130,5,"lightWeight,HighDPI,BackLitKeyboard,USB3.0,TurboBoost"
P1131,4,"TurboBoost,USB3.0,IntegratedWebCam,EthernetPort"
P1132,1,"EthernetPort"
P1133,5,"BackLitKeyboard,HighDPI,IntegratedWebCam,DiscreteGPU,USB3.0"
P1134,4,"TurboBoost,LongBatteryLife,BackLitKeyboard,IntegratedWebCam"
P1135,5,"LongBatteryLife,BackLitKeyboard,IntegratedWebCam,HighDPI,DiscreteGPU"
P1136,6,"lightWeight,TurboBoost,LongBatteryLife,IntegratedWebCam,HighDPI,HighRam"
P1137,4,"TurboBoost,USB3.0,BackLitKeyboard,HighDPI"
P1138,3,"EthernetPort,TurboBoost,IntegratedWebCam"
P1139,5,"IntegratedWebCam,DiscreteGPU,lightWeight,TurboBoost,BackLitKeyboard"
P1140,0,""
P1141,3,"DiscreteGPU,HighRam,lightWeight"
P1142,6,"IntegratedWebCam,HighDPI,BackLitKeyboard,DiscreteGPU,USB3.0,LongBatteryLife"
P1143,0,""
P1144,2,"lightWeight,HighDPI"
P1145,4,"TurboBoost,HighRam,USB3.0,EthernetPort"
P1146,3,"IntegratedWebCam,lightWeight,USB3.0"
P1147,1,"BackLitKeyboard"
P1148,3,"IntegratedWebCam,TurboBoost,BackLitKeyboard"
P1149,2,"DiscreteGPU,HighRam"
P1150,6,"USB3.0,HighRam,LongBatteryLife,TurboBoost,lightWeight,IntegratedWebCam"
P1151,1,"LongBatteryLife"
P1152,2,"lightWeight,EthernetPort"
P1153,1,"lightWeight"
P1154,4,"TurboBoost,EthernetPort,BackLitKeyboard,IntegratedWebCam"
P1155,5,"USB3.0,BackLitKeyboard,EthernetPort,LongBatteryLife,DiscreteGPU"
P1156,0,""
P1157,3,"USB3.0,DiscreteGPU,IntegratedWebCam"
P1158,3,"IntegratedWebCam,TurboBoost,HighRam"
P1159,0,""
P1160,1,"LongBatteryLife"
P1161,1,"USB3.0"
P1162,1,"TurboBoost"
P1163,0,""
P1164,3,"DiscreteGPU,HighDPI,HighRam"
P1165,5,"IntegratedWebCam,TurboBoost,DiscreteGPU,BackLitKeyboard,HighRam"
P1166,1,"HighDPI"
P1167,6,"LongBatteryLife,HighRam,EthernetPort,BackLitKeyboard,lightWeight,TurboBoost"
P1168,5,"TurboBoost,LongBatteryLife,HighDPI,IntegratedWebCam,HighRam"
P1169,0,""
P1170,6,"LongBatteryLife,lightWeight,HighDPI,USB3.0,DiscreteGPU,HighRam"
P1171,3,"EthernetPort,BackLitKeyboard,HighDPI"
P1172,3,"EthernetPort,lightWeight,DiscreteGPU"
P1173,2,"TurboBoost,LongBatteryLife"
P1174,4,"TurboBoost,BackLitKeyboard,HighRam,IntegratedWebCam"
P1175,1,"EthernetPort"
P1176,5,"LongBatteryLife,BackLitKeyboard,HighDPI,USB3.0,IntegratedWebCam"
P1177,1,"TurboBoost"
P1178,4,"lightWeight,BackLitKeyboard,DiscreteGPU,USB3.0"
P1179,4,"IntegratedWebCam,USB3.0,HighDPI,BackLitKeyboard"
P1180,2,"USB3.0,EthernetPort"
P1181,6,"HighRam,USB3.0,LongBatteryLife,TurboBoost,lightWeight,EthernetPort"
P1182,2,"HighRam,EthernetPort"
P1183,1,"lightWeight"
P1184,6,"lightWeight,USB3.0,TurboBoost,BackLitKeyboard,LongBatteryLife,EthernetPort"
P1185,0,""
P1186,4,"BackLitKeyboard,DiscreteGPU,HighDPI,TurboBoost"
P1187,6,"HighDPI,IntegratedWebCam,lightWeight,EthernetPort,USB3.0,LongBatteryLife"
P1188,3,"HighRam,USB3.0,LongBatteryLife"
P1189,2,"LongBatteryLife,HighRam"
P1190,5,"HighDPI,HighRam,lightWeight,DiscreteGPU,LongBatteryLife"
P1191,3,"EthernetPort,BackLitKeyboard,lightWeight"
P1192,0,""
P1193,4,"BackLitKeyboard,IntegratedWebCam,TurboBoost,DiscreteGPU"
P1194,1,"HighDPI"
P1195,6,"TurboBoost,LongBatteryLife,EthernetPort,HighRam,BackLitKeyboard,USB3.0"
P1196,6,"USB3.0,LongBatteryLife,HighRam,lightWeight,BackLitKeyboard,DiscreteGPU"
P1197,4,"HighRam,BackLitKeyboard,IntegratedWebCam,USB3.0"
P1198,3,"TurboBoost,lightWeight,HighDPI"
P1199,3,"LongBatteryLife,DiscreteGPU,BackLitKeyboard"
P1200,1,"IntegratedWebCam"
P1201,2,"BackLitKeyboard,DiscreteGPU"
P1202,4,"DiscreteGPU,lightWeight,USB3.0,TurboBoost"
P1203,3,"IntegratedWebCam,LongBatteryLife,USB3.0"
P1204,6,"LongBatteryLife,lightWeight,DiscreteGPU,USB3.0,EthernetPort,IntegratedWebCam"
P1205,3,"IntegratedWebCam,TurboBoost,USB3.0"
P1206,1,"HighDPI"
P1207,3,"USB3.0,HighDPI,HighRam"
P1208,5,"IntegratedWebCam,DiscreteGPU,LongBatteryLife,BackLitKeyboard,EthernetPort"
P1209,4,"USB3.0,BackLitKeyboard,IntegratedWebCam,HighDPI"
P1210,2,"TurboBoost,LongBatteryLife"
P1211,0,""
P1212,3,"LongBatteryLife,lightWeight,BackLitKeyboard"
P1213,0,""
P1214,0,""
P1215,0,""
P1216,0,""
P1217,4,"DiscreteGPU,EthernetPort,IntegratedWebCam,HighRam"
P1218,0,""
P1219,6,"HighRam,TurboBoost,lightWeight,DiscreteGPU,USB3.0,IntegratedWebCam"
P1220,3,"IntegratedWebCam,LongBatteryLife,DiscreteGPU"
P1221,0,""
P1222,2,"HighDPI,USB3.0"
P1223,1,"EthernetPort"
P1224,0,""
P1225,3,"USB3.0,TurboBoost,HighDPI"
P1226,3,"IntegratedWebCam,USB3.0,EthernetPort"
P1227,2,"HighRam,IntegratedWebCam"
P1228,3,"lightWeight,LongBatteryLife,USB3.0"
P1229,0,""
P1230,5,"HighRam,HighDPI,IntegratedWebCam,EthernetPort,BackLitKeyboard"
P1231,4,"EthernetPort,HighDPI,LongBatteryLife,HighRam"
P1232,6,"HighRam,BackLitKeyboard,DiscreteGPU,IntegratedWebCam,HighDPI,EthernetPort"
P1233,4,"HighRam,BackLitKeyboard,DiscreteGPU,IntegratedWebCam"
P1234,2,"IntegratedWebCam,EthernetPort"
P1235,2,"BackLitKeyboard,DiscreteGPU"
P1236,2,"HighRam,USB3.0"
P1237,4,"TurboBoost,HighDPI,DiscreteGPU,USB3.0"
P1238,0,""
P1239,0,""
P1240,6,"HighRam,lightWeight,IntegratedWebCam,LongBatteryLife,BackLitKeyboard,EthernetPort"
P1241,1,"IntegratedWebCam"
P1242,0,""
P1243,6,"lightWeight,HighRam,DiscreteGPU,IntegratedWebCam,USB3.0,LongBatteryLife"
P1244,5,"DiscreteGPU,HighDPI,IntegratedWebCam,TurboBoost,HighRam"
P1245,3,"DiscreteGPU,HighDPI,TurboBoost"
P1246,6,"IntegratedWebCam,TurboBoost,DiscreteGPU,BackLitKeyboard,EthernetPort,HighDPI"
P1247,5,"USB3.0,IntegratedWebCam,lightWeight,TurboBoost,LongBatteryLife"
P1248,1,"BackLitKeyboard"
P1249,3,"EthernetPort,HighRam,HighDPI"
P1250,1,"lightWeight"
P1251,0,""
P1252,6,"HighDPI,BackLitKeyboard,TurboBoost,USB3.0,DiscreteGPU,EthernetPort"
P1253,6,"lightWeight,EthernetPort,TurboBoost,LongBatteryLife,HighDPI,DiscreteGPU"
P1254,5,"USB3.0,IntegratedWebCam,EthernetPort,lightWeight,DiscreteGPU"
P1255,2,"LongBatteryLife,EthernetPort"
P1256,1,"USB3.0"
P1257,3,"USB3.0,BackLitKeyboard,HighRam"
P1258,6,"LongBatteryLife,IntegratedWebCam,EthernetPort,BackLitKeyboard,USB3.0,lightWeight"
P1259,1,"DiscreteGPU"
P1260,3,"lightWeight,DiscreteGPU,HighRam"
P1261,2,"EthernetPort,LongBatteryLife"
P1262,3,"EthernetPort,BackLitKeyboard,LongBatteryLife"
P1263,1,"lightWeight"
P1264,4,"IntegratedWebCam,DiscreteGPU,EthernetPort,USB3.0"
P1265,3,"IntegratedWebCam,USB3.0,BackLitKeyboard"
P1266,3,"lightWeight,HighRam,USB3.0"
P1267,4,"EthernetPort,BackLitKeyboard,IntegratedWebCam,LongBatteryLife"
P1268,0,""
P1269,6,"HighDPI,IntegratedWebCam,TurboBoost,DiscreteGPU,HighRam,EthernetPort"
P1270,5,"DiscreteGPU,BackLitKeyboard,lightWeight,HighDPI,HighRam"
P1271,1,"HighRam"
P1272,3,"HighDPI,LongBatteryLife,DiscreteGPU"
P1273,5,"IntegratedWebCam,LongBatteryLife,lightWeight,DiscreteGPU,BackLitKeyboard"
P1274,2,"BackLitKeyboard,USB3.0"
P1275,6,"LongBatteryLife,IntegratedWebCam,EthernetPort,BackLitKeyboard,DiscreteGPU,HighDPI"
P1276,6,"EthernetPort,LongBatteryLife,HighDPI,TurboBoost,BackLitKeyboard,DiscreteGPU"
P1277,4,"LongBatteryLife,TurboBoost,DiscreteGPU,EthernetPort"
P1278,6,"USB3.0,DiscreteGPU,lightWeight,BackLitKeyboard,HighDPI,IntegratedWebCam"
P1279,6,"DiscreteGPU,USB3.0,EthernetPort,HighDPI,TurboBoost,HighRam"
P1280,0,""
P1281,4,"IntegratedWebCam,EthernetPort,TurboBoost,BackLitKeyboard"
P1282,4,"TurboBoost,HighRam,BackLitKeyboard,USB3.0"
P1283,4,"lightWeight,IntegratedWebCam,HighRam,LongBatteryLife"
P1284,2,"DiscreteGPU,HighRam"
P1285,6,"USB3.0,EthernetPort,LongBatteryLife,DiscreteGPU,HighRam,lightWeight"
P1286,3,"TurboBoost,LongBatteryLife,lightWeight"
P1287,4,"BackLitKeyboard,EthernetPort,HighRam,IntegratedWebCam"
P1288,6,"IntegratedWebCam,lightWeight,USB3.0,TurboBoost,BackLitKeyboard,HighDPI"
P1289,5,"HighRam,IntegratedWebCam,EthernetPort,DiscreteGPU,LongBatteryLife"
P1290,4,"LongBatteryLife,TurboBoost,EthernetPort,DiscreteGPU"
P1291,1,"EthernetPort"
P1292,2,"IntegratedWebCam,HighDPI"
P1293,5,"HighDPI,LongBatteryLife,BackLitKeyboard,EthernetPort,DiscreteGPU"
P1294,1,"IntegratedWebCam"
P1295,2,"BackLitKeyboard,EthernetPort"
P1296,0,""
P1297,5,"lightWeight,HighRam,USB3.0,LongBatteryLife,BackLitKeyboard"
P1298,0,""
P1299,4,"HighRam,USB3.0,TurboBoost,BackLitKeyboard"
P1300,3,"IntegratedWebCam,DiscreteGPU,BackLitKeyboard"
P1301,4,"USB3.0,DiscreteGPU,BackLitKeyboard,HighDPI"
P1302,1,"LongBatteryLife"
P1303,3,"LongBatteryLife,TurboBoost,DiscreteGPU"
P1304,4,"DiscreteGPU,BackLitKeyboard,IntegratedWebCam,EthernetPort"
P1305,6,"HighRam,USB3.0,LongBatteryLife,lightWeight,BackLitKeyboard,DiscreteGPU"
P1306,3,"DiscreteGPU,HighRam,lightWeight"
P1307,6,"HighRam,BackLitKeyboard,IntegratedWebCam,TurboBoost,EthernetPort,LongBatteryLife"
P1308,3,"HighDPI,USB3.0,DiscreteGPU"
P1309,0,""
P1310,4,"USB3.0,DiscreteGPU,BackLitKeyboard,HighDPI"
P1311,1,"lightWeight"
P1312,6,"DiscreteGPU,EthernetPort,TurboBoost,BackLitKeyboard,USB3.0,HighRam"
P1313,2,"DiscreteGPU,HighDPI"
P1314,2,"BackLitKeyboard,LongBatteryLife"
P1315,0,""
P1316,0,""
P1317,6,"TurboBoost,DiscreteGPU,HighDPI,EthernetPort,IntegratedWebCam,LongBatteryLife"
P1318,3,"DiscreteGPU,HighRam,EthernetPort"
P1319,6,"HighDPI,lightWeight,TurboBoost,HighRam,IntegratedWebCam,EthernetPort"
P1320,5,"EthernetPort,HighDPI,LongBatteryLife,lightWeight,HighRam"
P1321,0,""
P1322,4,"USB3.0,TurboBoost,HighRam,BackLitKeyboard"
P1323,6,"LongBatteryLife,USB3.0,HighDPI,HighRam,TurboBoost,IntegratedWebCam"
P1324,2,"EthernetPort,TurboBoost"
P1325,6,"BackLitKeyboard,EthernetPort,TurboBoost,USB3.0,IntegratedWebCam,lightWeight"
P1326,2,"TurboBoost,HighRam"
P1327,2,"HighDPI,BackLitKeyboard"
P1328,1,"lightWeight"
P1329,4,"USB3.0,IntegratedWebCam,DiscreteGPU,TurboBoost"
P1330,0,""
P1331,3,"BackLitKeyboard,EthernetPort,DiscreteGPU"
P1332,2,"BackLitKeyboard,IntegratedWebCam"
P1333,2,"EthernetPort,HighRam"
P1334,3,"USB3.0,IntegratedWebCam,HighRam"
P1335,1,"HighDPI"
P1336,0,""
P1337,2,"IntegratedWebCam,LongBatteryLife"
P1338,2,"EthernetPort,USB3.0"
P1339,6,"USB3.0,HighRam,DiscreteGPU,LongBatteryLife,HighDPI,IntegratedWebCam"
P1340,5,"HighRam,IntegratedWebCam,LongBatteryLife,HighDPI,DiscreteGPU"
P1341,0,""
P1342,5,"DiscreteGPU,IntegratedWebCam,TurboBoost,LongBatteryLife,lightWeight"
P1343,5,"IntegratedWebCam,BackLitKeyboard,HighDPI,TurboBoost,EthernetPort"
P1344,4,"DiscreteGPU,lightWeight,LongBatteryLife,TurboBoost"
P1345,6,"DiscreteGPU,LongBatteryLife,HighRam,lightWeight,IntegratedWebCam,EthernetPort"
P1346,4,"HighRam,HighDPI,lightWeight,LongBatteryLife"
P1347,4,"IntegratedWebCam,HighDPI,BackLitKeyboard,TurboBoost"
P1348,6,"IntegratedWebCam,USB3.0,lightWeight,HighDPI,TurboBoost,BackLitKeyboard"
P1349,6,"lightWeight,IntegratedWebCam,HighRam,LongBatteryLife,TurboBoost,EthernetPort"
P1350,3,"IntegratedWebCam,TurboBoost,EthernetPort"
P1351,6,"HighDPI,USB3.0,TurboBoost,lightWeight,IntegratedWebCam,DiscreteGPU"
P1352,0,""
P1353,2,"USB3.0,HighDPI"
P1354,1,"BackLitKeyboard"
P1355,1,"LongBatteryLife"
P1356,2,"HighDPI,LongBatteryLife"
P1357,5,"IntegratedWebCam,USB3.0,HighRam,HighDPI,BackLitKeyboard"
P1358,4,"HighDPI,BackLitKeyboard,lightWeight,TurboBoost"
P1359,0,""
P1360,0,""
P1361,2,"TurboBoost,HighRam"
P1362,3,"DiscreteGPU,EthernetPort,IntegratedWebCam"
P1363,2,"BackLitKeyboard,HighDPI"
P1364,6,"BackLitKeyboard,LongBatteryLife,USB3.0,TurboBoost,HighRam,HighDPI"
P1365,2,"TurboBoost,EthernetPort"
P1366,0,""
P1367,0,""
P1368,4,"HighRam,lightWeight,HighDPI,DiscreteGPU"
P1369,4,"EthernetPort,DiscreteGPU,IntegratedWebCam,LongBatteryLife"
P1370,5,"LongBatteryLife,USB3.0,IntegratedWebCam,lightWeight,DiscreteGPU"
P1371,2,"USB3.0,TurboBoost"
P1372,4,"DiscreteGPU,LongBatteryLife,BackLitKeyboard,lightWeight"
P1373,2,"USB3.0,IntegratedWebCam"
P1374,6,"BackLitKeyboard,LongBatteryLife,IntegratedWebCam,HighDPI,lightWeight,DiscreteGPU"
P1375,3,"USB3.0,IntegratedWebCam,HighDPI"
P1376,1,"BackLitKeyboard"
P1377,2,"USB3.0,BackLitKeyboard"
P1378,5,"USB3.0,BackLitKeyboard,LongBatteryLife,HighDPI,lightWeight"
P1379,3,"USB3.0,HighRam,lightWeight"
P1380,1,"LongBatteryLife"
P1381,5,"EthernetPort,HighRam,DiscreteGPU,LongBatteryLife,IntegratedWebCam"
P1382,3,"DiscreteGPU,LongBatteryLife,USB3.0"
P1383,2,"HighDPI,BackLitKeyboard"
P1384,2,"TurboBoost,lightWeight"
P1385,4,"USB3.0,lightWeight,HighRam,IntegratedWebCam"
P1386,6,"USB3.0,DiscreteGPU,EthernetPort,lightWeight,IntegratedWebCam,TurboBoost"
P1387,0,""
P1388,4,"DiscreteGPU,TurboBoost,HighRam,lightWeight"
P1389,3,"USB3.0,BackLitKeyboard,IntegratedWebCam"
P1390,2,"DiscreteGPU,HighDPI"
P1391,2,"LongBatteryLife,HighRam"
P1392,0,""
P1393,6,"HighDPI,HighRam,DiscreteGPU,IntegratedWebCam,TurboBoost,EthernetPort"
P1394,6,"HighRam,IntegratedWebCam,LongBatteryLife,lightWeight,EthernetPort,TurboBoost"
P1395,6,"lightWeight,HighDPI,USB3.0,DiscreteGPU,BackLitKeyboard,LongBatteryLife"
P1396,4,"TurboBoost,USB3.0,BackLitKeyboard,DiscreteGPU"
P1397,3,"IntegratedWebCam,HighRam,HighDPI"
P1398,6,"LongBatteryLife,DiscreteGPU,USB3.0,TurboBoost,IntegratedWebCam,HighDPI"
P1399,4,"EthernetPort,IntegratedWebCam,BackLitKeyboard,HighDPI"
P1400,4,"lightWeight,IntegratedWebCam,HighDPI,HighRam"
P1401,1,"HighDPI"
P1402,2,"DiscreteGPU,BackLitKeyboard"
P1403,4,"HighDPI,lightWeight,BackLitKeyboard,EthernetPort"
P1404,2,"EthernetPort,IntegratedWebCam"
P1405,4,"BackLitKeyboard,LongBatteryLife,EthernetPort,TurboBoost"
P1406,4,"HighRam,lightWeight,HighDPI,LongBatteryLife"
P1407,1,"HighRam"
P1408,0,""
P1409,6,"DiscreteGPU,HighDPI,TurboBoost,BackLitKeyboard,EthernetPort,IntegratedWebCam"
P1410,4,"TurboBoost,BackLitKeyboard,IntegratedWebCam,DiscreteGPU"
P1411,5,"HighRam,EthernetPort,BackLitKeyboard,TurboBoost,DiscreteGPU"
P1412,4,"HighRam,EthernetPort,DiscreteGPU,IntegratedWebCam"
P1413,1,"HighDPI"
P1414,2,"LongBatteryLife,BackLitKeyboard"
P1415,6,"LongBatteryLife,DiscreteGPU,lightWeight,USB3.0,HighRam,TurboBoost"
P1416,6,"EthernetPort,DiscreteGPU,USB3.0,BackLitKeyboard,lightWeight,HighRam"
P1417,3,"IntegratedWebCam,BackLitKeyboard,LongBatteryLife"
P1418,3,"USB3.0,lightWeight,TurboBoost"
P1419,6,"LongBatteryLife,DiscreteGPU,HighRam,EthernetPort,IntegratedWebCam,TurboBoost"
P1420,2,"USB3.0,LongBatteryLife"
P1421,2,"LongBatteryLife,USB3.0"
P1422,0,""
P1423,0,""
P1424,3,"TurboBoost,lightWeight,HighDPI"
P1425,4,"USB3.0,lightWeight,BackLitKeyboard,LongBatteryLife"
P1426,2,"HighDPI,USB3.0"
P1427,1,"IntegratedWebCam"
P1428,3,"USB3.0,TurboBoost,BackLitKeyboard"
P1429,0,""
P1430,1,"IntegratedWebCam"
P1431,3,"IntegratedWebCam,BackLitKeyboard,HighDPI"
P1432,5,"HighDPI,EthernetPort,HighRam,lightWeight,DiscreteGPU"
P1433,3,"EthernetPort,LongBatteryLife,lightWeight"
P1434,0,""
P1435,0,""
P1436,3,"EthernetPort,IntegratedWebCam,LongBatteryLife"
P1437,4,"IntegratedWebCam,HighDPI,HighRam,BackLitKeyboard"
P1438,6,"lightWeight,HighDPI,BackLitKeyboard,EthernetPort,IntegratedWebCam,LongBatteryLife"
P1439,1,"EthernetPort"
P1440,1,"BackLitKeyboard"
P1441,3,"TurboBoost,USB3.0,EthernetPort"
P1442,4,"BackLitKeyboard,IntegratedWebCam,HighRam,HighDPI"
P1443,3,"HighRam,IntegratedWebCam,DiscreteGPU"
P1444,6,"IntegratedWebCam,TurboBoost,HighRam,lightWeight,USB3.0,LongBatteryLife"
P1445,0,""
P1446,6,"LongBatteryLife,BackLitKeyboard,lightWeight,IntegratedWebCam,USB3.0,TurboBoost"
P1447,0,""
P1448,0,""
P1449,5,"DiscreteGPU,HighRam,TurboBoost,EthernetPort,IntegratedWebCam"
P1450,0,""
P1451,3,"DiscreteGPU,EthernetPort,TurboBoost"
P1452,1,"IntegratedWebCam"
P1453,4,"HighRam,EthernetPort,BackLitKeyboard,LongBatteryLife"
P1454,3,"BackLitKeyboard,HighRam,LongBatteryLife"
P1455,6,"LongBatteryLife,IntegratedWebCam,BackLitKeyboard,USB3.0,EthernetPort,HighDPI"
P1456,3,"TurboBoost,EthernetPort,BackLitKeyboard"
P1457,3,"HighRam,EthernetPort,TurboBoost"
P1458,2,"DiscreteGPU,HighDPI"
P1459,2,"IntegratedWebCam,HighDPI"
P1460,5,"LongBatteryLife,lightWeight,HighDPI,IntegratedWebCam,EthernetPort"
P1461,6,"HighRam,EthernetPort,lightWeight,LongBatteryLife,TurboBoost,IntegratedWebCam"
P1462,1,"HighDPI"
P1463,4,"BackLitKeyboard,USB3.0,LongBatteryLife,TurboBoost"
P1464,4,"HighDPI,HighRam,USB3.0,DiscreteGPU"
P1465,5,"LongBatteryLife,DiscreteGPU,USB3.0,TurboBoost,IntegratedWebCam"
P1466,4,"HighDPI,IntegratedWebCam,HighRam,LongBatteryLife"
P1467,6,"HighDPI,IntegratedWebCam,TurboBoost,EthernetPort,lightWeight,USB3.0"
P1468,0,""
P1469,2,"lightWeight,EthernetPort"
P1470,3,"BackLitKeyboard,IntegratedWebCam,EthernetPort"
P1471,4,"DiscreteGPU,EthernetPort,TurboBoost,HighRam"
P1472,1,"lightWeight"
P1473,2,"HighRam,HighDPI"
P1474,0,""
P1475,1,"USB3.0"
P1476,3,"TurboBoost,IntegratedWebCam,HighDPI"
P1477,3,"HighRam,IntegratedWebCam,lightWeight"
P1478,6,"LongBatteryLife,IntegratedWebCam,lightWeight,DiscreteGPU,TurboBoost,EthernetPort"
P1479,1,"HighDPI"
P1480,6,"IntegratedWebCam,HighDPI,DiscreteGPU,LongBatteryLife,EthernetPort,TurboBoost"
P1481,0,""
P1482,3,"IntegratedWebCam,lightWeight,BackLitKeyboard"
P1483,2,"TurboBoost,USB3.0"
P1484,3,"HighRam,IntegratedWebCam,BackLitKeyboard"
P1485,1,"DiscreteGPU"
P1486,4,"IntegratedWebCam,HighRam,HighDPI,USB3.0"
P1487,4,"USB3.0,lightWeight,EthernetPort,DiscreteGPU"
P1488,6,"TurboBoost,lightWeight,BackLitKeyboard,IntegratedWebCam,DiscreteGPU,EthernetPort"
P1489,3,"USB3.0,LongBatteryLife,IntegratedWebCam"
P1490,0,""
P1491,5,"EthernetPort,BackLitKeyboard,LongBatteryLife,HighDPI,HighRam"
P1492,1,"HighDPI"
P1493,4,"EthernetPort,lightWeight,HighDPI,BackLitKeyboard"
P1494,4,"lightWeight,TurboBoost,LongBatteryLife,DiscreteGPU"
P1495,6,"IntegratedWebCam,LongBatteryLife,lightWeight,TurboBoost,EthernetPort,DiscreteGPU"
P1496,4,"IntegratedWebCam,LongBatteryLife,lightWeight,HighDPI"
