UserId,ProductId,Rating,UserAttributes
97,239,1.5,work code data_intensive scientist research
97,240,3.5,work code data_intensive scientist research
97,241,4.5,work code data_intensive scientist industry
97,242,3.5,work code scientist industry
97,243,5.0,work code data_intensive scientist industry
97,244,2.5,work code data_intensive scientist industry
97,245,1.5,work code data_intensive scientist industry
97,246,2.5,work code data_intensive engineer school
97,247,4.0,work code engineer school
97,248,3.5,work code data_intensive engineer school
97,249,3.5,work code data_intensive engineer school
97,250,3.0,work code data_intensive engineer school
97,251,5.0,work code data_intensive engineer industry
97,252,4.5,work code data_intensive engineer industry
98,253,4.5,work code data_intensive engineer industry
98,254,2.5,work code data_intensive engineer industry
98,255,1.5,work code data_intensive engineer industry
98,256,2.5,work admin advance_usage comm high_end_user
98,257,3.5,work admin advance_usage comm high_end_user
99,258,2.5,work admin advance_usage comm high_end_user
99,259,5.0,work admin advance_usage comm high_end_user
100,260,3.5,work admin advance_usage comm high_end_user
100,261,3.0,admin advance_usage comm high_end_user
100,262,5.0,work admin advance_usage comm low_end_user
100,263,5.0,work admin advance_usage comm low_end_user
100,264,3.5,work admin advance_usage comm low_end_user
100,265,2.5,work admin advance_usage comm low_end_user
100,266,5.0,work admin advance_usage comm low_end_user
100,267,3.5,work admin advance_usage data operator
100,268,2.0,work admin advance_usage data operator
100,269,2.5,work admin advance_usage data operator
100,270,5.0,work admin advance_usage data operator
100,271,2.5,work admin advance_usage data
100,272,2.0,work admin advance_usage data system_admin
101,273,2.0,work admin advance_usage data system_admin
101,274,5.0,work admin advance_usage data system_admin
101,275,2.0,work admin advance_usage data system_admin
101,276,3.5,work admin advance_usage data system_admin
101,277,5.0,work admin advance_usage data system_admin
102,278,2.0,work admin simple_usage word_processing student
103,279,1.0,work admin simple_usage word_processing student
103,280,5.0,work admin simple_usage word_processing student
103,281,5.0,work admin simple_usage word_processing student
103,282,1.5,work admin simple_usage word_processing student
103,283,2.0,work admin simple_usage word_processing industry
103,284,2.5,work admin simple_usage word_processing industry
103,285,2.0,admin simple_usage word_processing industry student
103,286,2.0,work admin simple_usage word_processing industry
103,287,3.5,admin simple_usage word_processing industry
103,288,5.0,work admin simple_usage pos small_business
103,289,4.5,work admin simple_usage pos small_business
103,290,5.0,admin simple_usage pos large_business
103,291,2.5,work admin simple_usage pos small_business
103,292,2.0,work admin simple_usage pos small_business
103,293,5.0,work admin simple_usage small_business
103,294,1.5,work admin simple_usage pos large_business
103,295,4.0,work admin simple_usage pos large_business small_business
103,296,3.5,work admin simple_usage pos large_business
103,297,2.0,work admin pos large_business
104,298,4.0,work admin simple_usage pos large_business
104,299,3.5,casual gaming hardcore repetitive
104,300,5.0,casual gaming hardcore repetitive
105,301,2.5,casual gaming hardcore repetitive
105,302,5.0,casual gaming hardcore repetitive
105,303,5.0,casual gaming hardcore repetitive
105,304,4.0,casual gaming hardcore
105,305,5.0,casual gaming hardcore strategic
106,306,4.5,casual gaming hardcore strategic
106,307,2.5,casual gaming hardcore strategic
106,308,4.5,casual gaming hardcore strategic
106,309,4.5,casual gaming hardcore strategic
107,310,4.5,casual gaming softcore real_time
108,311,3.5,casual gaming softcore real_time
108,312,4.5,casual gaming softcore real_time
108,313,3.0,casual gaming softcore real_time
108,314,2.5,casual gaming softcore real_time
108,315,1.5,casual gaming softcore casino_games
108,316,2.0,casual gaming softcore casino_games designing
108,317,5.0,casual gaming softcore casino_games
108,318,5.0,casual gaming softcore casino_games
108,319,2.0,casual gaming softcore casino_games
108,320,2.5,casual applications browsing media pictures
108,321,5.0,casual applications browsing media pictures
108,322,1.5,casual applications browsing media pictures
108,323,3.0,casual applications media pictures
108,324,3.0,casual browsing media pictures
108,325,4.5,casual applications browsing media pictures
108,326,1.5,casual applications browsing media video
109,327,1.0,casual applications browsing media video
109,328,5.0,casual applications media video pictures
110,329,3.5,casual applications browsing media video
110,330,4.0,casual applications browsing media video
110,331,2.0,casual applications browsing media video
110,332,2.0,casual applications browsing website online_gaming
110,333,3.0,casual applications browsing website online_gaming
110,334,2.0,casual applications browsing website online_gaming
110,335,2.0,casual applications browsing website online_gaming
111,336,4.5,casual applications browsing website online_gaming
111,337,5.0,casual applications browsing website social
111,338,5.0,casual applications browsing website social art
111,339,1.5,casual applications browsing website social
111,340,5.0,casual applications browsing website social
111,341,5.0,casual applications browsing website social
111,342,4.0,casual applications browsing website social
111,0,0.5,work code graphic_intensive game_dev graphic_design
111,1,2.0,work code graphic_intensive game_dev game_engine
111,2,2.0,work code graphic_intensive artist vector
111,3,3.0,work code graphic_intensive artist animator
111,4,4.5,work code data_intensive scientist research
112,5,3.0,work data_intensive scientist industry
112,6,1.5,code data_intensive engineer school
112,7,5.0,work code data_intensive engineer industry
112,8,5.0,work admin advance_usage comm high_end_user
112,9,5.0,work admin advance_usage comm low_end_user
112,10,5.0,work admin advance_usage data operator
112,11,3.5,work admin advance_usage data system_admin
112,12,5.0,admin simple_usage word_processing student
112,13,3.5,work admin simple_usage word_processing industry
112,14,4.0,work admin simple_usage pos small_business
112,15,3.5,work admin simple_usage pos large_business
113,16,5.0,casual gaming hardcore repetitive
113,17,4.5,casual gaming hardcore strategic
113,18,5.0,casual gaming softcore real_time
113,19,4.5,casual gaming softcore casino_games
113,20,4.0,casual applications browsing media pictures
113,21,2.0,casual applications browsing video
113,22,2.5,casual applications browsing website online_gaming
113,23,5.0,casual applications browsing website social
113,24,3.0,work code graphic_intensive game_dev graphic_design
113,25,5.0,work code graphic_intensive game_dev graphic_design
113,26,3.5,work code graphic_intensive game_dev graphic_design
113,27,4.0,work code graphic_intensive game_dev graphic_design
113,28,5.0,work code graphic_intensive game_dev graphic_design
113,29,4.0,work code graphic_intensive game_dev game_engine graphic_design
113,30,2.0,code graphic_intensive game_dev game_engine
113,31,5.0,work code graphic_intensive game_dev game_engine
113,32,3.0,work code graphic_intensive game_dev game_engine
113,33,1.5,work graphic_intensive game_dev game_engine
113,34,5.0,work code graphic_intensive game_dev game_engine
114,35,2.5,work code graphic_intensive artist vector
114,36,4.0,work code graphic_intensive artist vector
114,37,5.0,code graphic_intensive artist vector
114,38,3.5,work code graphic_intensive artist vector
114,39,3.0,work code graphic_intensive artist vector
114,40,2.5,work code graphic_intensive artist
114,41,4.0,work code graphic_intensive artist animator
114,42,2.0,work code graphic_intensive artist animator
114,43,5.0,work code graphic_intensive artist animator
114,44,5.0,work code graphic_intensive artist animator
114,45,5.0,work code data_intensive scientist research
114,46,4.5,work code scientist research
114,47,3.0,work code data_intensive scientist research
114,48,5.0,work code data_intensive scientist research
114,49,5.0,work code data_intensive scientist research
114,50,3.0,work code data_intensive scientist industry
114,51,3.0,code data_intensive scientist industry
114,52,1.5,work code data_intensive scientist industry
114,53,1.5,work code data_intensive scientist industry
114,54,1.5,work code data_intensive scientist industry
115,55,3.5,work code data_intensive engineer school
116,56,2.0,work code data_intensive engineer
116,57,2.0,work code data_intensive engineer school
116,58,3.5,work code data_intensive engineer school
116,59,3.0,work code data_intensive engineer school
116,60,4.0,work code data_intensive engineer industry
116,61,5.0,work code data_intensive engineer industry
116,62,5.0,work code data_intensive industry
116,63,5.0,work code data_intensive engineer industry
116,64,1.5,work code data_intensive engineer industry
116,65,4.0,work admin comm high_end_user operator
116,66,4.0,work admin comm high_end_user
117,67,2.0,work admin advance_usage comm high_end_user
117,68,1.5,work admin advance_usage comm high_end_user
117,69,2.5,work admin advance_usage comm high_end_user
117,70,4.5,work admin advance_usage comm high_end_user
117,71,3.5,work admin advance_usage comm low_end_user
117,72,5.0,work admin advance_usage comm low_end_user
117,73,5.0,work admin advance_usage comm low_end_user
117,74,4.0,work advance_usage comm low_end_user
117,75,4.0,work admin advance_usage comm low_end_user
118,76,3.5,work admin advance_usage data operator
118,77,3.5,work admin advance_usage data operator
118,78,3.0,work admin advance_usage data operator
118,79,4.0,work admin advance_usage data operator
118,80,2.5,work admin advance_usage data operator
118,81,3.0,work admin advance_usage data system_admin operator
118,82,5.0,work admin advance_usage data system_admin
118,83,3.0,work admin advance_usage data system_admin
118,84,4.5,work advance_usage data system_admin
118,85,5.0,work admin advance_usage data system_admin
118,86,3.5,work admin advance_usage data system_admin
118,87,4.0,work admin simple_usage word_processing student
118,88,3.5,work admin simple_usage word_processing student
119,89,2.5,work admin word_processing student
119,90,3.5,work admin simple_usage student
119,91,4.5,work admin simple_usage word_processing student
119,92,1.5,work admin simple_usage word_processing industry
119,93,5.0,work admin simple_usage word_processing
119,94,3.0,work admin simple_usage word_processing industry
119,95,5.0,work admin simple_usage word_processing industry
119,96,4.5,work simple_usage word_processing industry
119,97,2.5,work admin simple_usage pos small_business
119,98,2.5,work admin simple_usage pos small_business student
119,99,4.5,work admin simple_usage pos small_business
119,100,4.5,work admin simple_usage pos small_business
119,101,3.5,work admin simple_usage pos small_business
119,102,1.5,work admin simple_usage pos small_business
120,103,4.5,work admin simple_usage pos large_business
120,104,5.0,work admin simple_usage pos large_business
120,105,1.5,work admin simple_usage pos large_business
120,106,5.0,work admin simple_usage pos large_business
120,107,2.5,work admin simple_usage pos large_business
120,108,4.5,casual gaming hardcore repetitive
120,109,3.5,casual gaming hardcore repetitive
120,110,5.0,casual gaming hardcore repetitive
120,111,2.5,casual gaming hardcore repetitive
120,112,2.0,casual gaming hardcore repetitive
120,113,4.5,casual gaming hardcore repetitive
120,114,5.0,casual gaming hardcore strategic
120,115,1.5,casual gaming hardcore strategic
120,116,3.0,casual gaming hardcore strategic
121,117,2.5,casual gaming hardcore strategic
121,118,4.0,casual gaming hardcore strategic
121,119,5.0,casual gaming softcore real_time
121,120,2.5,casual gaming softcore real_time
121,121,1.5,casual gaming softcore real_time
121,122,1.5,casual gaming softcore real_time
121,123,2.5,casual gaming softcore real_time
121,124,5.0,casual gaming softcore
121,125,2.5,casual gaming softcore casino_games
121,126,5.0,casual gaming softcore casino_games
121,127,4.5,casual gaming softcore
121,128,2.0,casual gaming softcore casino_games
121,129,1.5,casual applications browsing media pictures
121,130,3.0,casual applications browsing media pictures
121,131,5.0,casual applications browsing media pictures
121,132,3.5,casual applications browsing media pictures
122,133,5.0,casual applications browsing media pictures
122,134,3.0,casual applications browsing media pictures
122,135,1.5,casual applications browsing media video
122,136,3.0,casual applications media video
122,137,4.5,casual applications browsing media video
122,138,2.0,casual applications browsing media video
122,139,5.0,casual applications browsing media video
123,140,1.5,casual applications browsing media video
123,141,5.0,casual applications browsing website online_gaming
123,142,4.5,casual applications browsing website online_gaming
123,143,5.0,casual applications browsing website online_gaming
123,144,4.5,casual applications browsing website online_gaming
123,145,2.0,casual browsing website online_gaming
123,146,3.5,applications browsing website social
123,147,2.5,casual applications browsing website social
123,148,5.0,casual applications browsing website social
123,149,5.0,casual applications browsing website social
123,150,5.0,casual applications browsing website social
123,151,5.0,casual applications browsing website social
123,152,1.0,work code graphic_intensive game_dev graphic_design
124,153,3.0,work code graphic_intensive game_dev graphic_design
124,154,4.5,work code graphic_intensive game_dev graphic_design
124,155,5.0,work code graphic_intensive game_dev graphic_design
124,156,5.0,work code graphic_intensive game_dev graphic_design
124,157,4.0,work code graphic_intensive game_engine
124,158,4.5,work code graphic_intensive game_dev game_engine
124,159,3.0,work code graphic_intensive game_dev game_engine
124,160,5.0,work code game_dev game_engine
124,161,5.0,work code graphic_intensive game_dev game_engine
124,162,2.5,work code graphic_intensive game_dev game_engine graphic_design
124,163,2.0,work code graphic_intensive artist vector
124,164,3.5,work code artist vector
124,165,1.5,work code graphic_intensive artist vector
124,166,5.0,work code artist vector animator
124,167,3.5,work graphic_intensive artist vector
124,168,1.5,work code graphic_intensive artist animator
124,169,3.0,work code graphic_intensive artist animator
124,170,2.5,work code graphic_intensive artist animator vector
125,171,4.0,work graphic_intensive artist
125,172,1.5,work code graphic_intensive artist animator
125,173,5.0,work code data_intensive scientist research
125,174,1.5,work code data_intensive scientist research industry
125,175,4.5,work code data_intensive scientist research
125,176,3.0,work code data_intensive scientist research
125,177,4.0,work code data_intensive scientist research
125,178,5.0,work code data_intensive scientist industry
125,179,2.0,work code scientist industry
125,180,5.0,work code data_intensive scientist industry
125,181,3.0,work code data_intensive scientist industry
125,182,2.5,work code data_intensive scientist industry
125,183,4.0,work code data_intensive engineer school
125,184,3.5,work code data_intensive engineer
126,185,2.0,work code engineer school
126,186,3.0,work code data_intensive engineer school
126,187,4.0,work code data_intensive engineer school
126,188,5.0,work code data_intensive engineer industry
126,189,3.5,work code data_intensive engineer industry
126,190,3.5,work code data_intensive engineer school
127,191,2.5,work code data_intensive engineer industry
127,192,3.5,work code data_intensive engineer industry
127,193,5.0,work admin advance_usage comm high_end_user
127,194,2.5,work admin advance_usage comm high_end_user student
127,195,3.0,work admin advance_usage comm high_end_user
127,196,2.5,work admin advance_usage comm high_end_user
127,197,3.5,work advance_usage comm high_end_user
128,198,4.0,work admin advance_usage comm high_end_user low_end_user
128,199,5.0,work admin advance_usage comm low_end_user
128,200,4.5,work admin advance_usage comm low_end_user
128,201,3.5,work admin advance_usage data operator
128,202,1.5,work admin advance_usage data system_admin
128,203,2.5,work admin simple_usage student
128,204,3.0,work admin simple_usage word_processing industry
128,205,2.5,work admin simple_usage pos small_business
128,206,4.5,work admin simple_usage pos large_business
128,207,3.5,casual gaming hardcore repetitive
128,208,2.5,casual gaming hardcore strategic
128,209,5.0,casual gaming softcore real_time
128,210,2.0,casual gaming softcore
129,211,1.0,casual applications browsing media pictures
129,212,4.0,casual applications browsing media video
129,213,4.0,casual applications browsing website online_gaming
129,214,1.5,casual applications browsing website social
129,215,4.5,work graphic_intensive game_dev graphic_design
129,216,5.0,work code graphic_intensive game_dev graphic_design
130,217,2.0,work code graphic_intensive game_dev graphic_design
130,218,5.0,work code graphic_intensive game_dev graphic_design
130,219,5.0,work code graphic_intensive game_dev graphic_design
130,220,3.0,work code graphic_intensive game_dev game_engine
130,221,1.5,work code graphic_intensive game_dev game_engine
130,222,5.0,work code graphic_intensive game_dev game_engine
130,223,2.5,work code graphic_intensive game_dev game_engine
130,224,3.0,work code graphic_intensive game_dev game_engine
130,225,5.0,work code graphic_intensive game_dev game_engine
130,226,2.0,work code graphic_intensive artist vector
130,227,5.0,work code graphic_intensive artist vector
131,228,4.5,work code graphic_intensive artist vector
131,229,1.5,work code graphic_intensive artist vector
131,230,4.5,work code graphic_intensive artist vector
131,231,5.0,work code graphic_intensive artist animator
131,232,4.0,work code graphic_intensive artist animator
131,233,5.0,work code graphic_intensive artist animator game_engine
131,234,3.0,work code graphic_intensive artist animator
131,235,5.0,work code graphic_intensive artist animator
131,236,5.0,work code data_intensive scientist research
131,237,3.0,code data_intensive scientist research
131,238,3.5,work code data_intensive scientist research
131,239,2.0,work data_intensive scientist research
131,240,1.5,work code data_intensive scientist research
131,241,4.5,work code data_intensive scientist industry
132,242,2.5,work code data_intensive scientist industry game_engine
132,243,3.5,work code data_intensive scientist industry
132,244,5.0,work code data_intensive scientist industry
132,245,3.5,work code data_intensive scientist industry industry
132,246,4.5,work code data_intensive engineer
132,247,2.5,work code data_intensive engineer school
132,248,3.5,work code data_intensive engineer school
132,249,4.5,work code data_intensive engineer school
132,250,5.0,work code data_intensive engineer school
132,251,4.5,work code data_intensive engineer industry
132,252,5.0,work code data_intensive engineer industry
133,253,3.5,work code data_intensive engineer industry
133,254,5.0,work code data_intensive engineer industry
133,255,2.5,work code data_intensive engineer industry
133,256,5.0,work admin advance_usage comm high_end_user
133,257,2.0,work admin advance_usage comm high_end_user
133,258,2.0,work admin advance_usage comm high_end_user
133,259,3.0,work admin advance_usage comm high_end_user
133,260,5.0,work admin advance_usage comm high_end_user
133,261,3.0,work admin advance_usage comm high_end_user
134,262,1.0,work admin advance_usage comm low_end_user
134,263,5.0,work admin advance_usage comm low_end_user
134,264,5.0,work admin advance_usage comm low_end_user
134,265,4.5,work admin comm low_end_user
134,266,2.5,work admin advance_usage comm low_end_user
134,267,5.0,work admin advance_usage data operator
134,268,3.0,work admin advance_usage operator
134,269,5.0,work admin advance_usage data operator
134,270,3.5,work admin advance_usage data operator
134,271,5.0,work admin advance_usage data operator
134,272,3.5,work admin advance_usage data system_admin
134,273,3.5,work admin advance_usage data system_admin
134,274,3.5,work admin advance_usage data system_admin
134,275,5.0,work admin advance_usage data system_admin
135,276,1.0,work admin advance_usage data system_admin
135,277,4.0,work admin advance_usage data system_admin
135,278,4.5,work admin simple_usage word_processing student
135,279,3.5,work admin simple_usage word_processing student
135,280,1.5,work admin simple_usage word_processing student industry
135,281,2.0,work admin simple_usage word_processing student
135,282,3.5,work admin simple_usage word_processing student
135,283,3.0,work admin simple_usage word_processing industry
136,284,3.0,work admin simple_usage word_processing industry
136,285,2.5,work admin simple_usage word_processing industry
136,286,4.0,work admin simple_usage word_processing industry
136,287,5.0,work admin simple_usage word_processing industry
136,288,5.0,work admin simple_usage pos small_business
137,289,2.0,work admin simple_usage pos small_business
137,290,5.0,work admin simple_usage small_business
137,291,2.0,work admin simple_usage pos
137,292,5.0,work admin simple_usage pos small_business
137,293,3.0,admin simple_usage pos small_business
137,294,4.0,work admin simple_usage pos large_business
137,295,1.5,work admin simple_usage pos large_business
137,296,3.0,work admin simple_usage pos large_business
137,297,2.0,work admin simple_usage pos large_business
137,298,5.0,work admin simple_usage pos large_business
138,299,1.0,casual gaming hardcore repetitive
138,300,3.5,casual gaming hardcore repetitive
138,301,3.0,casual gaming hardcore repetitive strategic
138,302,1.5,casual gaming hardcore repetitive
138,303,5.0,casual gaming hardcore repetitive
138,304,3.0,casual gaming hardcore repetitive
138,305,5.0,casual gaming hardcore strategic
138,306,3.5,casual gaming hardcore strategic
138,307,5.0,casual gaming strategic
138,308,2.5,casual gaming hardcore strategic
138,309,2.0,casual gaming hardcore strategic
138,310,2.0,casual softcore real_time
138,311,5.0,casual gaming softcore real_time
138,312,2.0,casual gaming softcore real_time
138,313,2.0,casual gaming softcore real_time
138,314,5.0,casual gaming softcore real_time
138,315,4.0,casual gaming softcore casino_games
138,316,1.5,casual gaming softcore casino_games
138,317,1.5,gaming softcore casino_games
138,318,5.0,casual gaming softcore casino_games
139,319,3.0,casual gaming softcore casino_games
139,320,2.5,casual applications browsing media pictures
139,321,5.0,casual browsing media pictures
139,322,5.0,applications browsing media pictures
139,323,5.0,casual applications browsing media pictures
139,324,5.0,casual applications browsing media pictures video
139,325,3.0,casual applications browsing media pictures
139,326,5.0,casual applications browsing media video
139,327,2.5,casual applications browsing media video
139,328,3.5,casual browsing media video
139,329,5.0,casual applications browsing media video
140,330,4.0,casual applications browsing media video
140,331,3.0,casual applications browsing media video pictures
140,332,2.0,casual applications browsing website online_gaming
140,333,5.0,applications browsing website online_gaming
140,334,1.5,casual applications website online_gaming
140,335,5.0,applications browsing website online_gaming
140,336,4.5,casual applications browsing website online_gaming
140,337,5.0,casual applications browsing website social
140,338,4.0,casual applications browsing website social online_gaming
140,339,2.5,casual applications browsing website social
140,340,5.0,casual applications browsing website social
140,341,5.0,casual applications browsing website social
141,342,0.5,casual applications browsing website social
141,0,3.0,work graphic_intensive game_dev graphic_design
141,1,5.0,work code graphic_intensive game_dev game_engine
141,2,1.5,work code graphic_intensive artist vector
141,3,2.5,work code graphic_intensive artist animator
141,4,3.0,work code data_intensive scientist research
141,5,3.5,work code data_intensive scientist industry
141,6,5.0,work code data_intensive engineer school
141,7,2.5,work code data_intensive engineer industry
142,8,3.0,work admin advance_usage comm
142,9,2.0,work admin advance_usage comm low_end_user
142,10,2.0,work admin advance_usage data operator high_end_user
142,11,1.5,work admin advance_usage data system_admin
142,12,4.5,work admin simple_usage student
142,13,2.0,work admin simple_usage word_processing industry
142,14,2.0,work admin simple_usage pos small_business
142,15,2.0,work admin simple_usage pos large_business
142,16,0.5,casual gaming hardcore
142,17,2.0,casual gaming hardcore strategic
142,18,5.0,casual gaming softcore real_time
143,19,4.0,casual gaming softcore casino_games
143,20,3.0,casual applications browsing media pictures
143,21,2.5,casual applications browsing media video
144,22,3.5,casual applications browsing website online_gaming
144,23,2.5,casual applications browsing website social
144,24,3.5,work code graphic_intensive graphic_design
144,25,1.5,work code graphic_intensive game_dev graphic_design
144,26,5.0,work code graphic_intensive game_dev graphic_design
144,27,5.0,work code graphic_intensive game_dev graphic_design
144,28,2.5,work code graphic_intensive game_dev graphic_design
144,29,5.0,work code graphic_intensive game_dev
144,30,3.5,work code graphic_intensive game_dev game_engine
144,31,3.0,work code graphic_intensive game_dev game_engine
145,32,2.5,work code graphic_intensive game_dev game_engine
145,33,4.0,work code graphic_intensive game_dev game_engine
145,34,5.0,work code graphic_intensive game_dev game_engine
145,35,5.0,work code graphic_intensive artist vector
145,36,3.5,work code graphic_intensive artist vector
145,37,4.0,work code graphic_intensive artist vector
145,38,3.0,work code graphic_intensive artist vector
145,39,4.5,work code graphic_intensive artist vector
145,40,2.0,work code graphic_intensive artist animator
145,41,4.5,work code graphic_intensive artist animator
145,42,3.0,work code graphic_intensive artist animator
145,43,5.0,work code graphic_intensive artist animator
145,44,3.0,work code graphic_intensive artist animator
145,45,5.0,work code data_intensive scientist research
145,46,3.5,work code data_intensive scientist research
145,47,3.0,work code data_intensive scientist research
145,48,5.0,work code data_intensive scientist research
146,49,0.5,work code data_intensive scientist research
146,50,4.5,work code data_intensive scientist industry
146,51,5.0,work code data_intensive scientist industry
146,52,3.5,work code data_intensive scientist industry
146,53,2.0,work code data_intensive scientist industry
147,54,5.0,work code data_intensive scientist industry
147,55,5.0,work code data_intensive engineer school
147,56,2.0,work code data_intensive engineer school
147,57,5.0,work code data_intensive engineer school
147,58,4.0,work code data_intensive engineer school
147,59,4.0,work code data_intensive engineer school
147,60,1.5,work code data_intensive engineer industry
147,61,4.5,work code data_intensive engineer industry
147,62,5.0,work code data_intensive engineer industry
147,63,1.5,work code data_intensive engineer industry
147,64,2.5,work code data_intensive engineer industry
147,65,5.0,work admin advance_usage comm high_end_user
147,66,1.5,work admin advance_usage comm high_end_user
147,67,3.5,work admin advance_usage high_end_user
147,68,4.5,work admin advance_usage comm high_end_user
147,69,3.5,work admin advance_usage comm high_end_user
148,70,3.0,work admin advance_usage comm high_end_user
148,71,1.5,work admin advance_usage comm low_end_user
148,72,4.5,work admin advance_usage comm low_end_user
148,73,2.5,work admin advance_usage comm low_end_user
148,74,3.0,work admin advance_usage comm low_end_user
148,75,5.0,work admin advance_usage comm low_end_user
148,76,3.0,work admin advance_usage operator
148,77,5.0,work admin advance_usage data operator
148,78,3.5,work admin advance_usage data operator
148,79,5.0,work admin advance_usage data operator
148,80,4.0,work admin advance_usage data operator
148,81,2.0,work admin advance_usage data system_admin
148,82,4.0,work admin advance_usage data system_admin
148,83,4.5,work advance_usage data system_admin
149,84,0.5,work admin advance_usage data system_admin
149,85,2.0,work admin advance_usage data
150,86,3.0,work admin advance_usage data system_admin
150,87,3.0,admin simple_usage word_processing student
150,88,4.5,work admin simple_usage word_processing student
150,89,4.5,work admin simple_usage word_processing student
150,90,2.0,work admin simple_usage word_processing student
150,91,5.0,work admin simple_usage word_processing student
150,92,2.0,work admin simple_usage word_processing industry
150,93,2.0,work admin simple_usage word_processing industry
150,94,4.5,work admin simple_usage word_processing industry
150,95,5.0,work admin simple_usage word_processing industry
150,96,4.5,work admin simple_usage word_processing industry
150,97,2.0,work admin simple_usage pos small_business
151,98,1.0,work admin simple_usage small_business
151,99,1.5,work admin simple_usage pos small_business
151,100,2.5,work admin simple_usage pos small_business
151,101,5.0,work admin simple_usage pos small_business
151,102,5.0,work admin simple_usage pos small_business
151,103,5.0,work admin simple_usage pos large_business
151,104,3.0,work admin simple_usage pos large_business
152,105,5.0,work admin simple_usage pos large_business
152,106,3.0,work admin simple_usage pos large_business
152,107,2.0,work admin simple_usage pos
153,108,3.0,gaming hardcore repetitive
153,109,3.5,casual gaming hardcore repetitive
153,110,5.0,casual gaming hardcore repetitive
153,111,3.5,casual gaming hardcore repetitive
153,112,3.0,casual gaming hardcore repetitive
153,113,4.5,casual gaming hardcore repetitive
153,114,5.0,casual gaming hardcore strategic
153,115,4.5,casual gaming hardcore strategic
153,116,4.0,casual gaming hardcore strategic
153,117,5.0,casual gaming hardcore strategic
153,118,1.5,casual gaming hardcore strategic
153,119,2.5,casual gaming softcore real_time
153,120,4.5,casual gaming softcore
153,121,5.0,casual gaming softcore real_time
153,122,5.0,casual gaming softcore real_time writing
153,123,5.0,casual gaming softcore real_time
153,124,4.5,casual softcore
153,125,3.5,casual gaming softcore casino_games
154,126,3.5,casual gaming softcore casino_games
154,127,4.5,casual gaming softcore casino_games
154,128,5.0,casual gaming softcore casino_games
154,129,3.0,casual applications browsing media pictures
154,130,1.5,casual applications browsing media pictures
154,131,3.5,casual applications browsing media pictures
154,132,4.5,casual applications browsing media pictures
154,133,3.0,casual applications browsing media pictures
154,134,3.5,casual applications browsing media pictures
154,135,3.0,casual applications browsing media video
154,136,3.0,casual applications browsing media video
154,137,2.0,casual applications browsing video
154,138,5.0,casual applications browsing media video
154,139,3.5,casual applications browsing media video
155,140,5.0,casual applications browsing media video
155,141,2.5,casual applications website online_gaming
156,142,1.5,casual applications browsing website online_gaming
156,143,5.0,casual applications browsing website online_gaming
156,144,5.0,casual applications browsing website online_gaming
156,145,5.0,casual applications browsing website online_gaming
156,146,2.0,casual applications browsing website social
156,147,3.5,applications browsing website social
156,148,5.0,casual applications browsing website social
156,149,5.0,casual applications browsing website social
156,150,2.0,casual applications browsing website social
156,151,5.0,casual applications browsing website social
156,152,3.5,work code graphic_intensive game_dev graphic_design
156,153,2.0,work code graphic_intensive game_dev graphic_design
156,154,3.5,work code graphic_intensive game_dev graphic_design
156,155,5.0,work code graphic_intensive game_dev graphic_design
156,156,1.5,work code graphic_intensive game_dev graphic_design
157,157,0.5,work code graphic_intensive game_dev game_engine
157,158,5.0,work code graphic_intensive game_dev game_engine
157,159,2.5,work code graphic_intensive game_dev game_engine
157,160,3.5,work code graphic_intensive game_dev game_engine
157,161,5.0,work code graphic_intensive game_dev game_engine
157,162,3.5,work code graphic_intensive game_dev game_engine
158,163,3.0,work code graphic_intensive artist vector
158,164,2.0,work code graphic_intensive artist vector
158,165,2.5,work code graphic_intensive artist vector
158,166,5.0,work code graphic_intensive artist vector
158,167,4.5,work code graphic_intensive artist vector
159,168,5.0,work code graphic_intensive artist animator
159,169,4.5,work code graphic_intensive artist animator
159,170,2.0,work code graphic_intensive animator
159,171,5.0,work code graphic_intensive artist animator
159,172,3.5,work code graphic_intensive artist animator
159,173,2.5,work code data_intensive scientist research
159,174,5.0,work code data_intensive scientist research
159,175,5.0,work code data_intensive scientist
159,176,4.0,work code data_intensive scientist research
159,177,4.5,work code data_intensive scientist research
159,178,2.0,work code data_intensive scientist industry
159,179,5.0,work code data_intensive scientist industry
159,180,2.0,work code data_intensive scientist industry
160,181,4.0,work code data_intensive scientist industry
160,182,1.5,work code data_intensive scientist industry research
160,183,3.0,work code data_intensive engineer school
160,184,2.5,work code data_intensive engineer school
161,185,0.5,work code data_intensive school
161,186,2.0,work code data_intensive engineer school
161,187,4.0,work code data_intensive engineer school
161,188,2.5,work code data_intensive engineer industry
161,189,5.0,work code data_intensive engineer industry
161,190,3.5,work code data_intensive engineer industry
161,191,3.5,work code data_intensive engineer industry
161,192,1.5,work code data_intensive engineer industry
161,193,2.5,work admin advance_usage comm high_end_user
161,194,4.5,work admin advance_usage comm high_end_user
161,195,5.0,work admin advance_usage comm high_end_user
161,196,4.0,work admin advance_usage comm
161,197,2.0,work admin advance_usage comm high_end_user low_end_user
161,198,2.5,work admin advance_usage comm high_end_user operator
161,199,4.0,work admin advance_usage comm low_end_user
162,200,4.5,work advance_usage comm low_end_user
162,201,4.5,work admin advance_usage data
162,202,5.0,work admin advance_usage data system_admin
162,203,2.5,work admin simple_usage word_processing student
